x,cancer_type,y
24.796303,TCGA-KIRC,-23.792131
-18.429922,TCGA-KIRC,9.876451
-23.791527,TCGA-KIRC,18.65815
37.818817,TCGA-KIRC,5.2837305
37.11099,TCGA-KIRC,5.499418
-17.487057,TCGA-KIRC,7.559278
-36.270977,TCGA-KIRC,-7.0590982
41.53826,TCGA-KIRC,7.0352087
-11.985014,TCGA-KIRC,14.05924
-18.917654,TCGA-KIRC,7.972781
-39.03902,TCGA-KIRC,8.707367
-35.357903,TCGA-KIRC,12.408397
-38.94265,TCGA-KIRC,9.0265045
55.637363,TCGA-KIRC,5.933862
-38.65228,TCGA-KIRC,6.849323
-35.70286,TCGA-KIRC,13.906026
29.009806,TCGA-KIRC,-8.473526
-19.849983,TCGA-KIRC,6.9752235
-22.212719,TCGA-KIRC,6.34994
-40.789845,TCGA-KIRC,6.3422728
37.462025,TCGA-KIRC,5.4145927
-38.825657,TCGA-KIRC,8.744156
15.391958,TCGA-UCEC,-18.128885
56.715435,TCGA-UCEC,7.9233584
-24.268124,TCGA-UCEC,1.6191067
-18.713037,TCGA-UCEC,11.039111
27.210594,TCGA-UCEC,-23.441349
-20.773516,TCGA-UCEC,3.5359855
55.80668,TCGA-UCEC,4.3952894
-18.500835,TCGA-UCEC,11.726958
35.14509,TCGA-UCEC,-17.949228
-28.905153,TCGA-UCEC,-0.21480383
-24.832918,TCGA-UCEC,3.30295
-17.748693,TCGA-UCEC,8.782311
35.425495,TCGA-UCEC,-17.546947
36.159645,TCGA-UCEC,-17.565483
-18.345339,TCGA-UCEC,10.565911
3.0127354,TCGA-UCEC,18.611748
-17.469723,TCGA-UCEC,15.382441
25.80038,TCGA-UCEC,1.5145326
-19.81162,TCGA-UCEC,4.340059
14.527464,TCGA-UCEC,-11.483576
-25.706415,TCGA-UCEC,1.2464257
32.65145,TCGA-UCEC,4.584833
-11.620902,TCGA-UCEC,12.955095
-18.237555,TCGA-UCEC,12.171754
-7.8960214,TCGA-UCEC,-4.4065166
-27.820936,TCGA-UCEC,-0.9368594
6.763947,TCGA-UCEC,-30.460642
-19.65398,TCGA-UCEC,3.608015
-13.508731,TCGA-UCEC,20.23947
31.999746,TCGA-UCEC,-5.2652297
-16.41353,TCGA-UCEC,-12.92397
34.37892,TCGA-UCEC,-17.733934
26.37875,TCGA-UCEC,-24.30741
7.0367656,TCGA-UCEC,-28.102789
53.955414,TCGA-UCEC,3.9077392
-11.9207535,TCGA-UCEC,13.854913
57.11873,TCGA-UCEC,4.5473676
35.55618,TCGA-UCEC,-17.668858
57.269287,TCGA-UCEC,4.992499
-17.79368,TCGA-UCEC,10.413254
-17.552795,TCGA-UCEC,9.852569
-27.289051,TCGA-UCEC,-3.687558
-17.411415,TCGA-UCEC,16.618458
-20.777617,TCGA-UCEC,5.8422484
-7.819186,TCGA-UCEC,-1.9660798
-14.7577305,TCGA-UCEC,23.62613
-24.432266,TCGA-UCEC,2.621933
-19.860203,TCGA-UCEC,9.097862
-15.406836,TCGA-LIHC,8.4693
46.350643,TCGA-LIHC,3.320932
-15.653788,TCGA-LIHC,8.878978
56.55334,TCGA-LIHC,6.5730667
6.1487913,TCGA-LIHC,19.416977
-21.309135,TCGA-LIHC,-9.496146
26.797434,TCGA-LIHC,-24.228674
-39.898327,TCGA-LIHC,6.5030255
-17.119497,TCGA-LIHC,16.27255
